,Unnamed: 0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Result
187,187,5.19333219528198,3723.72509765625,139.41960144043,38.0,21.6656379699707,15.9834175109863,3.88381242752075,3735.787109375,139.627975463867,38,164.191192626953,2.16401672363281,879.527587890625,18.5946426391602,18.8242530822754,10.7983961105347,8.77701759338379,0.657471001148224,442.463745117188,25.2931213378906,15.2332735061646,30.7253532409668,6.0,1,3
188,188,0.174531206488609,2008.7529296875,72.2539138793945,8.2973051071167,4.20012474060059,3.38684248924255,2.32141900062561,2933.07177734375,119.767051696777,38,255.513427734375,0.0574258044362068,145.067535400391,7.53283262252808,3.04169917106628,1.77141892910004,1.12509799003601,0.623556554317474,437.779113769531,23.4763317108154,17.549596786499,74.7510223388672,2.0,5,5
189,189,0.174531206488609,2008.7529296875,72.2539138793945,8.2973051071167,4.20012474060059,3.38684248924255,8.06543159484863,4250.61962890625,138.358963012695,38,437.035095214844,0.0574258044362068,145.067535400391,7.53283262252808,3.04169917106628,1.77141892910004,1.12509799003601,1.21196722984314,990.070068359375,32.4485969543457,17.5317211151123,124.158851623535,2.0,5,5
190,190,1.16305363178253,1943.25183105469,76.636474609375,19.9181632995605,10.6650485992432,11.2172470092773,3.98152256011963,4288.36181640625,139.592834472656,38,163.76252746582,0.315190434455872,193.18489074707,11.5854473114014,2.66440224647522,2.86941766738892,1.66835105419159,0.50753515958786,796.372619628906,22.211799621582,12.6886835098267,28.2948436737061,7.0,5,3
191,191,0.138061165809631,2062.7041015625,74.94580078125,5.58398675918579,2.56146001815796,0.862338662147522,3.98910236358643,4288.423828125,139.589508056641,38,163.674774169922,0.0493571795523167,151.452590942383,7.49009466171265,1.36720132827759,0.542368173599243,0.264173597097397,0.469077736139297,785.431457519531,21.3301467895508,11.9484519958496,28.0366230010986,4.0,5,1
192,192,0.1457349807024,1225.57604980469,42.0908546447754,8.76967144012451,3.58326506614685,4.16503763198853,3.97506904602051,4271.26708984375,139.031051635742,38,164.155502319336,0.0547097846865654,76.7783432006836,7.62791347503662,5.01226043701172,2.07831215858459,1.57954633235931,0.38308122754097,690.470092773438,20.3457069396973,14.3370046615601,28.2046070098877,1.0,5,2
193,193,4.62029504776001,3267.37036132813,127.70783996582,38.0,19.8037128448486,19.4227924346924,6.04229974746704,4262.83447265625,138.756561279297,38,262.355346679688,1.49647128582001,687.195373535156,16.6904678344727,21.1709079742432,9.74768829345703,11.5314054489136,0.682274281978607,1108.88525390625,30.954008102417,23.5434722900391,92.2837142944336,3.0,5,2
194,194,0.105583533644676,2013.38391113281,72.2875671386719,5.48111009597778,2.68094301223755,1.32541799545288,3.90942525863647,4289.7421875,139.632415771484,38,164.18879699707,0.0396202988922596,144.829071044922,7.53410720825195,1.44921565055847,0.83575838804245,0.55973893404007,0.471029818058014,784.901916503906,21.0282154083252,12.9225654602051,27.4284553527832,2.0,5,1
195,195,0.22285458445549,2026.75402832031,72.3975219726563,6.30505800247192,3.67501592636108,1.93352961540222,3.89253687858582,4288.7822265625,139.601150512695,38,164.069076538086,0.0699673965573311,146.240325927734,7.37882232666016,2.21952629089355,1.31949496269226,0.874464094638824,0.471710830926895,763.217163085938,20.8681411743164,11.9512271881104,27.5381126403809,1.0,5,1
196,196,0.112257219851017,1201.74365234375,41.8400993347168,9.87002944946289,2.94715356826782,2.70901703834534,4.11326837539673,4272.5810546875,139.073822021484,38,164.546997070313,0.038466289639473,82.4936218261719,7.6358699798584,2.31089496612549,1.26324141025543,0.331722110509872,0.497464418411255,805.148681640625,23.1594009399414,19.4191799163818,27.1579303741455,1.0,7,1
197,197,0.100351393222809,1235.43237304688,42.1766014099121,7.24805212020874,4.11824178695679,2.90471053123474,3.61543440818787,4274.74169921875,140.570373535156,38,160.810638427734,0.0428813137114048,77.1291961669922,7.33813095092773,3.21268725395203,1.86669957637787,0.539386808872223,0.699564516544342,1367.74658203125,33.2173767089844,26.4228916168213,27.5262088775635,2.0,7,1
